date,TEMP,HUMIDITY,RAINFALL,SNOWFALL,IRRADIANCE,TOTAL_CLOUD,is_weekend,is_holiday,OT
2022-09-07 15:00:00,27.4,52,0,0,657,1,0,0,3217.55
2022-09-07 16:00:00,26.6,55,0,0,485,0,0,0,3255.09
2022-09-07 17:00:00,25.4,63,0,0,288,0,0,0,3219.01
2022-09-07 18:00:00,23,71,0,0,101,0,0,0,3134.75
2022-09-07 19:00:00,21.3,74,0,0,4,0,0,0,3152.99
2022-09-07 20:00:00,20.3,80,0,0,0,0,0,0,3063.67
2022-09-07 21:00:00,20.1,82,0,0,0,0,0,0,3054.73
2022-09-07 22:00:00,19.4,86,0,0,0,2,0,0,3042.69
2022-09-07 23:00:00,19,88,0,0,0,47,0,0,3012.25
2022-09-08 00:00:00,18.7,92,0,0,0,18,0,0,2981.71
2022-09-08 01:00:00,17.9,96,0,0,0,77,0,0,2976.04
2022-09-08 02:00:00,17.5,98,0,0,0,99,0,0,2895.13
2022-09-08 03:00:00,17.4,99,0,0,0,99,0,0,2859.75
2022-09-08 04:00:00,17.6,99,0,0,0,100,0,0,2892.69
2022-09-08 05:00:00,18.1,99,0,0,0,100,0,0,2912.97
2022-09-08 06:00:00,18.9,98,0,0,2,100,0,0,3070.88
2022-09-08 07:00:00,21.5,94,0,0,67,100,0,0,3047.66
2022-09-08 08:00:00,22.9,90,0,0,163,100,0,0,2865.6
2022-09-08 09:00:00,24.5,81,0,0,281,100,0,0,3020.11
2022-09-08 10:00:00,25.4,75,0,0,411,100,0,0,3108.07
2022-09-08 11:00:00,26.5,65,0,0,605,100,0,0,3153.8
2022-09-08 12:00:00,26.9,59,0,0,587,100,0,0,3058.42
2022-09-08 13:00:00,27.1,56,0,0,560,100,0,0,3039.66
2022-09-08 14:00:00,26.9,55,0,0,515,100,0,0,3142.2
2022-09-08 15:00:00,26.6,55,0,0,479,100,0,0,3146.94
2022-09-08 16:00:00,26,59,0,0,352,99,0,0,3124.85
2022-09-08 17:00:00,25,67,0,0,229,100,0,0,3069.77
2022-09-08 18:00:00,23.1,77,0,0,75,99,0,0,3025.58
2022-09-08 19:00:00,21.4,85,0,0,3,0,0,0,3072.41
2022-09-08 20:00:00,20.2,91,0,0,0,0,0,0,3027.63
2022-09-08 21:00:00,19.5,93,0,0,0,0,0,0,2989.15
2022-09-08 22:00:00,18.3,96,0,0,0,49,0,0,3022.09
2022-09-08 23:00:00,17.9,97,0,0,0,80,0,0,2942.52
2022-09-09 00:00:00,17.6,97,0,0,0,14,0,0,2892.19
2022-09-09 01:00:00,17.7,98,0,0,0,84,0,0,2943.14
2022-09-09 02:00:00,16.4,100,0,0,0,100,0,0,2860.51
2022-09-09 03:00:00,17.4,100,0,0,0,100,0,0,2873.42
2022-09-09 04:00:00,16.4,98,0,0,0,100,0,0,2831.77
2022-09-09 05:00:00,17.1,100,0,0,0,100,0,0,2917.54
2022-09-09 06:00:00,17.1,99,0,0,1,100,0,0,3095.61
2022-09-09 07:00:00,17.7,99,0,0,55,100,0,0,3016.78
2022-09-09 08:00:00,19,98,0,0,144,100,0,0,2772.16
2022-09-09 09:00:00,21.3,91,0,0,360,100,0,0,2920.77
2022-09-09 10:00:00,23.9,74,0,0,569,92,0,0,3045.88
2022-09-09 11:00:00,26.1,56,0,0,711,100,0,0,3148.93
2022-09-09 12:00:00,26.9,49,0,0,688,100,0,0,3051.57
2022-09-09 13:00:00,26.9,48,0,0,501,100,0,0,3043.64
2022-09-09 14:00:00,27.4,47,0,0,577,98,0,0,3071.96
2022-09-09 15:00:00,27.2,49,0,0,383,80,0,0,2993.85
2022-09-09 16:00:00,27.1,51,0,0,367,100,0,0,3084.25
2022-09-09 17:00:00,26.1,65,0,0,223,100,0,0,2993.44
2022-09-09 18:00:00,24,71,0,0,41,100,0,0,2925.84
2022-09-09 19:00:00,22.8,74,0,0,1,100,0,0,2991.41
2022-09-09 20:00:00,21.7,79,0,0,0,97,0,0,2952.11
2022-09-09 21:00:00,21.6,80,0,0,0,93,0,0,2969.04
2022-09-09 22:00:00,20.4,87,0,0,0,74,0,0,2937.66
2022-09-09 23:00:00,19.7,87,0,0,0,97,0,0,2906.1
2022-09-10 00:00:00,19.8,86,0,0,0,95,1,1,2849.26
2022-09-10 01:00:00,20.6,81,0,0,0,94,1,1,2820.36
2022-09-10 02:00:00,20.1,83,0,0,0,27,1,1,2818.29
2022-09-10 03:00:00,18.1,92,0,0,0,50,1,1,2712.2
2022-09-10 04:00:00,17.3,94,0,0,0,32,1,1,2770.39
2022-09-10 05:00:00,17.4,91,0,0,0,20,1,1,2726.91
2022-09-10 06:00:00,17.5,91,0,0,2,6,1,1,2799.45
2022-09-10 07:00:00,19.2,89,0,0,88,100,1,1,2757.63
2022-09-10 08:00:00,21.8,82,0,0,246,74,1,1,2566.71
2022-09-10 09:00:00,23.7,71,0,0,386,66,1,1,2536.79
2022-09-10 10:00:00,25.1,69,0,0,576,57,1,1,2693.03
2022-09-10 11:00:00,26.3,63,0,0,749,100,1,1,2768.34
2022-09-10 12:00:00,26.9,59,0,0,730,79,1,1,2695.57
2022-09-10 13:00:00,27.5,55,0,0,752,74,1,1,2683.85
2022-09-10 14:00:00,27.7,54,0,0,673,100,1,1,2650.34
2022-09-10 15:00:00,27.3,55,0,0,448,46,1,1,2744.31
2022-09-10 16:00:00,26.5,59,0,0,417,29,1,1,2831.27
2022-09-10 17:00:00,24.8,64,0,0,247,4,1,1,2800.94
2022-09-10 18:00:00,23.1,66,0,0,84,2,1,1,2771.94
2022-09-10 19:00:00,21.9,69,0,0,2,1,1,1,2820.48
2022-09-10 20:00:00,20.9,76,0,0,0,11,1,1,2731.37
2022-09-10 21:00:00,21.6,80,0,0,0,97,1,1,2805.83
2022-09-10 22:00:00,21.3,84,0,0,0,83,1,1,2786.29
2022-09-10 23:00:00,20.6,88,0,0,0,43,1,1,2710.18
2022-09-11 00:00:00,19.1,95,0,0,0,81,1,0,2692.08
2022-09-11 01:00:00,18.5,96,0,0,0,21,1,0,2646.14
2022-09-11 02:00:00,17.5,97,0,0,0,18,1,0,2579.33
2022-09-11 03:00:00,17.5,98,0,0,0,3,1,0,2616.88
2022-09-11 04:00:00,18.1,98,0,0,0,0,1,0,2597.42
2022-09-11 05:00:00,17.1,100,0,0,0,100,1,0,2592.61
2022-09-11 06:00:00,16.6,100,0,0,2,100,1,0,2741.11
2022-09-11 07:00:00,17.5,99,0,0,65,100,1,0,2772.55
2022-09-11 08:00:00,20.4,93,0,0,219,69,1,0,2615.84
2022-09-11 09:00:00,22.8,82,0,0,452,5,1,0,2685.34
2022-09-11 10:00:00,24.4,71,0,0,621,3,1,0,2802.19
2022-09-11 11:00:00,25.5,62,0,0,750,1,1,0,2901.49
2022-09-11 12:00:00,26.2,57,0,0,815,1,1,0,2935.56
2022-09-11 13:00:00,26.8,54,0,0,821,0,1,0,2921.95
2022-09-11 14:00:00,27,52,0,0,752,0,1,0,2938.74
2022-09-11 15:00:00,27.2,51,0,0,627,0,1,0,2930.42
2022-09-11 16:00:00,27,52,0,0,454,8,1,0,2958.87
2022-09-11 17:00:00,25,67,0,0,257,1,1,0,2944.01
2022-09-11 18:00:00,23,76,0,0,83,0,1,0,2941.71
2022-09-11 19:00:00,21.9,80,0,0,2,0,1,0,2995
2022-09-11 20:00:00,21.4,83,0,0,0,0,1,0,2949.88
2022-09-11 21:00:00,20.7,87,0,0,0,0,1,0,2942.38
2022-09-11 22:00:00,19.9,91,0,0,0,0,1,0,2893.15
2022-09-11 23:00:00,19.5,93,0,0,0,0,1,0,2827.62
2022-09-12 00:00:00,18.7,95,0,0,0,0,0,1,2780.51
2022-09-12 01:00:00,17.9,95,0,0,0,0,0,1,2746.2
2022-09-12 02:00:00,18.2,94,0,0,0,0,0,1,2725.76
2022-09-12 03:00:00,17.6,97,0,0,0,0,0,1,2731.27
2022-09-12 04:00:00,17.9,97,0,0,0,0,0,1,2689.03
2022-09-12 05:00:00,17.1,99,0,0,0,0,0,1,2778.5
2022-09-12 06:00:00,16.8,99,0,0,2,16,0,1,2878.53
2022-09-12 07:00:00,19.5,95,0,0,82,0,0,1,2873.4
2022-09-12 08:00:00,22.6,86,0,0,263,0,0,1,2638.16
2022-09-12 09:00:00,24.4,75,0,0,454,1,0,1,2756.59
2022-09-12 10:00:00,25.8,67,0,0,603,25,0,1,2899.82
2022-09-12 11:00:00,26.8,61,0,0,718,3,0,1,3055.68
2022-09-12 12:00:00,27.3,59,0,0,764,4,0,1,2987.28
2022-09-12 13:00:00,27.4,59,0,0,770,7,0,1,3019.77
2022-09-12 14:00:00,27.1,63,0,0,709,20,0,1,3048.45
2022-09-12 15:00:00,26.3,67,0,0,604,26,0,1,3044.5
2022-09-12 16:00:00,25.6,71,0,0,421,78,0,1,3093.29
2022-09-12 17:00:00,24.7,76,0,0,227,41,0,1,3010.66
2022-09-12 18:00:00,23.3,82,0,0,75,8,0,1,2984.45
2022-09-12 19:00:00,22.3,87,0,0,1,14,0,1,3056.71
2022-09-12 20:00:00,21.9,90,0,0,0,40,0,1,3029.42
2022-09-12 21:00:00,21.5,91,0,0,0,71,0,1,2986.75
2022-09-12 22:00:00,21.1,93,0,0,0,42,0,1,2960.63
2022-09-12 23:00:00,20.7,93,0,0,0,4,0,1,2881.19
2022-09-13 00:00:00,20.4,94,0,0,0,9,0,0,2795.57
2022-09-13 01:00:00,19.6,96,0,0,0,16,0,0,2800.62
2022-09-13 02:00:00,19.3,96,0,0,0,35,0,0,2760.43
2022-09-13 03:00:00,20,95,0,0,0,34,0,0,2728.68
2022-09-13 04:00:00,20.4,94,0,0,0,19,0,0,2703.46
2022-09-13 05:00:00,20.6,93,0,0,0,13,0,0,2811.5
2022-09-13 06:00:00,20.7,93,0,0,1,20,0,0,2937.76
2022-09-13 07:00:00,22.5,87,0,0,71,27,0,0,2923.85
2022-09-13 08:00:00,23.6,80,0.1,0,219,19,0,0,2770.76
2022-09-13 09:00:00,24.6,75,0.2,0,377,40,0,0,2878.81
2022-09-13 10:00:00,25,74,0.4,0,455,63,0,0,3026.38
2022-09-13 11:00:00,25.7,71,0,0,613,77,0,0,3132.17
2022-09-13 12:00:00,26.1,68,0,0,582,98,0,0,2965.54
2022-09-13 13:00:00,26.3,67,0.1,0,695,91,0,0,3010.08
2022-09-13 14:00:00,26,66,0.1,0,571,95,0,0,2930.53
2022-09-13 15:00:00,25.7,67,0.2,0,428,100,0,0,2951.22
2022-09-13 16:00:00,25.2,70,0,0,283,93,0,0,3032.58
2022-09-13 17:00:00,24.7,72,0,0,185,94,0,0,3009
2022-09-13 18:00:00,23.9,75,0,0,57,62,0,0,2934.05
2022-09-13 19:00:00,23.4,79,0,0,1,32,0,0,2990.87
2022-09-13 20:00:00,23.6,78,0,0,0,100,0,0,2892.99
2022-09-13 21:00:00,23.7,75,0,0,0,100,0,0,2896.67
2022-09-13 22:00:00,23.7,74,0,0,0,100,0,0,2878.36
2022-09-13 23:00:00,23.6,76,0,0,0,100,0,0,2813.81
2022-09-14 00:00:00,23.6,76,0,0,0,100,0,0,2772.78
2022-09-14 01:00:00,23.7,76,0,0,0,100,0,0,2773.93
2022-09-14 02:00:00,23.7,76,0,0,0,100,0,0,2746.89
2022-09-14 03:00:00,23.8,76,0,0,0,100,0,0,2749.14
2022-09-14 04:00:00,23.3,81,0,0,0,100,0,0,2743.13
2022-09-14 05:00:00,23.2,83,0,0,0,100,0,0,2792.7
2022-09-14 06:00:00,23.3,82,0.1,0,0,100,0,0,2877.5
2022-09-14 07:00:00,23.1,85,0.4,0,16,100,0,0,2952.91
2022-09-14 08:00:00,22.4,91,1.1,0,36,100,0,0,2710.23
2022-09-14 09:00:00,22.6,91,1.3,0,73,100,0,0,2861.14
2022-09-14 10:00:00,22.6,91,1.5,0,103,100,0,0,2894.26
2022-09-14 11:00:00,23.1,92,1.7,0,182,100,0,0,2955.68
2022-09-14 12:00:00,22.8,92,2.2,0,112,100,0,0,2834.55
2022-09-14 13:00:00,23.1,90,2.3,0,94,100,0,0,2832.06
2022-09-14 14:00:00,23,91,2.3,0,75,100,0,0,2865.37
2022-09-14 15:00:00,23.1,92,1.1,0,114,100,0,0,2908.57
2022-09-14 16:00:00,23.2,89,0.4,0,112,100,0,0,2977.5
2022-09-14 17:00:00,22.7,90,0,0,33,100,0,0,2992.65
2022-09-14 18:00:00,22.6,88,0,0,34,100,0,0,2910.39
2022-09-14 19:00:00,22.6,87,0,0,0,100,0,0,2951.89
2022-09-14 20:00:00,22.1,86,0.2,0,0,100,0,0,2897.32
2022-09-14 21:00:00,22,90,0.2,0,0,100,0,0,2872.88
2022-09-14 22:00:00,21.9,92,0.7,0,0,100,0,0,2789.51
2022-09-14 23:00:00,22.1,92,1.4,0,0,100,0,0,2763.83
2022-09-15 00:00:00,21.8,94,2,0,0,100,0,0,2757.39
2022-09-15 01:00:00,21.5,95,2.1,0,0,100,0,0,2741.34
2022-09-15 02:00:00,21.4,94,2,0,0,100,0,0,2706.51
2022-09-15 03:00:00,21.4,95,1,0,0,100,0,0,2668.48
2022-09-15 04:00:00,21.8,95,2.6,0,0,100,0,0,2637.64
2022-09-15 05:00:00,22.4,96,1.3,0,0,100,0,0,2653.18
2022-09-15 06:00:00,23,96,0.7,0,0,100,0,0,2795.72
2022-09-15 07:00:00,23.7,94,0.6,0,15,100,0,0,2883.95
2022-09-15 08:00:00,23.5,93,2.4,0,38,100,0,0,2679.21
2022-09-15 09:00:00,24,92,1.7,0,112,100,0,0,2761.01
2022-09-15 10:00:00,24.3,92,1.5,0,153,100,0,0,2901.61
2022-09-15 11:00:00,24.5,92,1.7,0,162,100,0,0,2949.14
2022-09-15 12:00:00,24,92,3.3,0,99,100,0,0,2746.86
2022-09-15 13:00:00,24.3,91,4.8,0,163,100,0,0,2870.11
2022-09-15 14:00:00,24.1,92,8.9,0,160,100,0,0,2821.86
2022-09-15 15:00:00,24,93,8.5,0,174,100,0,0,2812.81
2022-09-15 16:00:00,23.5,93,5.7,0,175,100,0,0,2887.5
2022-09-15 17:00:00,23.3,91,2.8,0,109,100,0,0,2934.87
2022-09-15 18:00:00,22.9,91,1.3,0,30,100,0,0,2896.74
2022-09-15 19:00:00,22.8,90,0.4,0,0,100,0,0,2900
2022-09-15 20:00:00,22.4,90,0.2,0,0,100,0,0,2813.11
2022-09-15 21:00:00,22.4,89,0,0,0,100,0,0,2821.54
2022-09-15 22:00:00,22.5,88,0,0,0,100,0,0,2826.52
2022-09-15 23:00:00,22.7,87,0,0,0,100,0,0,2696.81
2022-09-16 00:00:00,22.4,87,0,0,0,100,0,0,2654.69
2022-09-16 01:00:00,22.1,87,0,0,0,100,0,0,2605.1
2022-09-16 02:00:00,21.9,87,0,0,0,100,0,0,2584.65
2022-09-16 03:00:00,21.8,85,0,0,0,96,0,0,2620.65
2022-09-16 04:00:00,21.7,85,0,0,0,100,0,0,2660.16
2022-09-16 05:00:00,21.3,86,0,0,0,89,0,0,2703.25
2022-09-16 06:00:00,21,88,0,0,1,95,0,0,2808.71
2022-09-16 07:00:00,21.7,87,0,0,65,47,0,0,2864.75
2022-09-16 08:00:00,23,85,0,0,228,52,0,0,2630.82
2022-09-16 09:00:00,24.3,79,0,0,407,100,0,0,2818.89
2022-09-16 10:00:00,24.9,74,0,0,350,100,0,0,2911.37
2022-09-16 11:00:00,24.8,75,0,0,209,100,0,0,3083.24
2022-09-16 12:00:00,25.3,73,0,0,307,41,0,0,3100.03
2022-09-16 13:00:00,25.8,72,0.1,0,455,39,0,0,2951.87
2022-09-16 14:00:00,25.7,73,0.3,0,442,100,0,0,2979.22
2022-09-16 15:00:00,25.6,73,0,0,324,100,0,0,3027.58
2022-09-16 16:00:00,24.9,77,0,0,122,27,0,0,3031.13
2022-09-16 17:00:00,25,78,0,0,130,17,0,0,3057.48
2022-09-16 18:00:00,24.4,80,0,0,56,31,0,0,3015.83
2022-09-16 19:00:00,23.9,81,0,0,0,24,0,0,3022.03
2022-09-16 20:00:00,22.8,89,0,0,0,25,0,0,2931.63
2022-09-16 21:00:00,21.9,92,0,0,0,6,0,0,2994.63
2022-09-16 22:00:00,20.9,95,0,0,0,7,0,0,2948.99
2022-09-16 23:00:00,20.2,97,0,0,0,16,0,0,2857.31
2022-09-17 00:00:00,20.2,97,0.1,0,0,100,1,0,2828.17
2022-09-17 01:00:00,20.9,95,0.2,0,0,39,1,0,2858.64
2022-09-17 02:00:00,20.5,95,0,0,0,35,1,0,2810.01
2022-09-17 03:00:00,20.3,95,0,0,0,4,1,0,2764.24
2022-09-17 04:00:00,19.4,97,0,0,0,0,1,0,2760.16
2022-09-17 05:00:00,18.9,97,0,0,0,2,1,0,2824.53
2022-09-17 06:00:00,18.9,96,0,0,1,3,1,0,2962.71
2022-09-17 07:00:00,20.8,91,0,0,72,1,1,0,2912.45
2022-09-17 08:00:00,22.9,86,0,0,244,0,1,0,2685.01
2022-09-17 09:00:00,24.3,76,0,0,436,0,1,0,2778.37
2022-09-17 10:00:00,25.2,67,0,0,605,0,1,0,2860.65
2022-09-17 11:00:00,25.8,65,0,0,725,3,1,0,2954.86
2022-09-17 12:00:00,26.3,63,0,0,754,6,1,0,2859.82
2022-09-17 13:00:00,26.8,60,0,0,731,20,1,0,2858.47
2022-09-17 14:00:00,26.9,58,0,0,630,32,1,0,2912.35
2022-09-17 15:00:00,26.3,61,0,0,477,78,1,0,2879.79
2022-09-17 16:00:00,25.4,67,0,0,401,6,1,0,3007.31
2022-09-17 17:00:00,24.6,73,0,0,222,0,1,0,3032.83
2022-09-17 18:00:00,22.6,80,0,0,61,0,1,0,2994.22
2022-09-17 19:00:00,21.1,86,0,0,0,0,1,0,2977.53
2022-09-17 20:00:00,20.9,88,0,0,0,0,1,0,2943.95
2022-09-17 21:00:00,20.5,91,0,0,0,0,1,0,2984.67
2022-09-17 22:00:00,19.6,95,0,0,0,0,1,0,2908.13
2022-09-17 23:00:00,19.7,94,0,0,0,5,1,0,2804.76
2022-09-18 00:00:00,20.7,90,0,0,0,0,1,0,2782.91
2022-09-18 01:00:00,18.8,97,0,0,0,0,1,0,2789.73
2022-09-18 02:00:00,18.9,98,0,0,0,2,1,0,2722.91
2022-09-18 03:00:00,18.7,98,0,0,0,13,1,0,2664.48
2022-09-18 04:00:00,19,98,0,0,0,29,1,0,2692.01
2022-09-18 05:00:00,19.4,97,0,0,0,19,1,0,2756.14
2022-09-18 06:00:00,19.7,95,0,0,1,6,1,0,2903.86
2022-09-18 07:00:00,21.4,91,0,0,71,0,1,0,2892.07
2022-09-18 08:00:00,23.9,83,0,0,241,0,1,0,2622.3
2022-09-18 09:00:00,25.4,75,0,0,431,0,1,0,2731.76
2022-09-18 10:00:00,26.3,70,0,0,597,0,1,0,2828.28
2022-09-18 11:00:00,27,66,0,0,719,0,1,0,2922.62
2022-09-18 12:00:00,27.3,64,0,0,781,0,1,0,2887.14
2022-09-18 13:00:00,27.6,60,0,0,779,0,1,0,2889.8
2022-09-18 14:00:00,27.7,58,0,0,715,0,1,0,2940.92
2022-09-18 15:00:00,27.5,58,0,0,590,0,1,0,2967.68
2022-09-18 16:00:00,27.3,62,0,0,420,0,1,0,3025.99
2022-09-18 17:00:00,26.7,73,0,0,227,0,1,0,3050.14
2022-09-18 18:00:00,25.1,77,0,0,58,2,1,0,2996.74
2022-09-18 19:00:00,22.9,86,0,0,0,1,1,0,3032.31
2022-09-18 20:00:00,24.1,78,0,0,0,10,1,0,2942.98
2022-09-18 21:00:00,24.1,82,0,0,0,0,1,0,2937.42
2022-09-18 22:00:00,23.1,81,0,0,0,0,1,0,2881.47
2022-09-18 23:00:00,21.8,75,0,0,0,0,1,0,2793.26
2022-09-19 00:00:00,21.1,63,0,0,0,0,0,0,2754.6
2022-09-19 01:00:00,20.6,59,0,0,0,0,0,0,2746.46
2022-09-19 02:00:00,20.3,56,0,0,0,0,0,0,2647.57
2022-09-19 03:00:00,20.2,54,0,0,0,0,0,0,2631.52
2022-09-19 04:00:00,20,54,0,0,0,8,0,0,2679.75
2022-09-19 05:00:00,19.9,54,0,0,0,12,0,0,2767
2022-09-19 06:00:00,19.7,53,0,0,1,42,0,0,2916.67
2022-09-19 07:00:00,19.8,56,0,0,73,0,0,0,2873.14
2022-09-19 08:00:00,21.1,53,0,0,259,0,0,0,2545.67
2022-09-19 09:00:00,22.2,52,0,0,457,10,0,0,2654.05
2022-09-19 10:00:00,22.8,49,0,0,628,0,0,0,2739.14
2022-09-19 11:00:00,23.3,48,0,0,749,0,0,0,2840.14
2022-09-19 12:00:00,23.8,46,0,0,813,0,0,0,2709.37
2022-09-19 13:00:00,24,47,0,0,810,0,0,0,2730.2
2022-09-19 14:00:00,24.2,50,0,0,738,0,0,0,2837.51
2022-09-19 15:00:00,24.4,49,0,0,605,0,0,0,2844.49
2022-09-19 16:00:00,23.7,50,0,0,429,0,0,0,2984.87
2022-09-19 17:00:00,22.2,54,0,0,233,0,0,0,2954.35
2022-09-19 18:00:00,20.9,50,0,0,58,0,0,0,2888.87
2022-09-19 19:00:00,20.4,51,0,0,0,0,0,0,2901.75
2022-09-19 20:00:00,20,55,0,0,0,0,0,0,2878.46
2022-09-19 21:00:00,19.5,57,0,0,0,6,0,0,2851.43
2022-09-19 22:00:00,19.1,57,0,0,0,60,0,0,2778.93
2022-09-19 23:00:00,18.8,58,0,0,0,98,0,0,2720.37
2022-09-20 00:00:00,18.7,57,0,0,0,100,0,0,2712
2022-09-20 01:00:00,19,55,0,0,0,91,0,0,2740.47
2022-09-20 02:00:00,19.2,54,0,0,0,100,0,0,2671.86
2022-09-20 03:00:00,19.2,54,0,0,0,100,0,0,2643.08
2022-09-20 04:00:00,19.1,55,0,0,0,100,0,0,2687.59
2022-09-20 05:00:00,19.1,55,0,0,0,100,0,0,2721.87
2022-09-20 06:00:00,19.3,54,0,0,0,100,0,0,2880.54
2022-09-20 07:00:00,19.3,57,0,0,21,100,0,0,2919.26
2022-09-20 08:00:00,19.4,59,0,0,36,100,0,0,2726.2
2022-09-20 09:00:00,19.6,62,0,0,56,100,0,0,2760.79
2022-09-20 10:00:00,20.4,63,0,0,137,100,0,0,2815.17
2022-09-20 11:00:00,21.3,56,0,0,338,99,0,0,2948.07
2022-09-20 12:00:00,21.1,57,0,0,285,100,0,0,2840.37
2022-09-20 13:00:00,20.9,59,0,0,217,100,0,0,2871.46
2022-09-20 14:00:00,20.9,60,0,0,204,100,0,0,2832.74
2022-09-20 15:00:00,21.3,56,0,0,292,73,0,0,2901.95
2022-09-20 16:00:00,21.1,58,0,0,248,92,0,0,2936.85
2022-09-20 17:00:00,20.5,62,0,0,154,93,0,0,2923.65
2022-09-20 18:00:00,18.9,67,0,0,32,54,0,0,2942.66
2022-09-20 19:00:00,16.6,76,0,0,0,100,0,0,2916.03
2022-09-20 20:00:00,15.9,78,0,0,0,9,0,0,2871.74
2022-09-20 21:00:00,16,75,0,0,0,5,0,0,2908.49
2022-09-20 22:00:00,17.3,64,0,0,0,32,0,0,2833.15
2022-09-20 23:00:00,17.3,62,0,0,0,55,0,0,2767.27
2022-09-21 00:00:00,17.1,62,0,0,0,89,0,0,2807.62
2022-09-21 01:00:00,16.7,62,0,0,0,100,0,0,2795.85
2022-09-21 02:00:00,14.6,79,0,0,0,90,0,0,2747.23
2022-09-21 03:00:00,13.9,80,0,0,0,100,0,0,2730.05
2022-09-21 04:00:00,14.2,80,0,0,0,100,0,0,2712.75
2022-09-21 05:00:00,14.5,80,0,0,0,100,0,0,2767.34
2022-09-21 06:00:00,14.1,82,0,0,0,100,0,0,2944.84
2022-09-21 07:00:00,15.2,80,0,0,51,97,0,0,2921.92
2022-09-21 08:00:00,18,73,0,0,186,8,0,0,2710.67
2022-09-21 09:00:00,20.4,64,0,0,398,74,0,0,2815.21
2022-09-21 10:00:00,22,58,0,0,538,100,0,0,2856.01
2022-09-21 11:00:00,22.9,54,0,0,667,29,0,0,2911.96
2022-09-21 12:00:00,23.5,53,0,0,760,61,0,0,2838.51
2022-09-21 13:00:00,23.8,52,0,0,732,94,0,0,2826.91
2022-09-21 14:00:00,23.9,51,0,0,625,21,0,0,2871.2
2022-09-21 15:00:00,23.9,52,0,0,521,81,0,0,2903.15
2022-09-21 16:00:00,23.6,53,0,0,337,76,0,0,2968.37
2022-09-21 17:00:00,22.7,72,0,0,150,51,0,0,2980.16
2022-09-21 18:00:00,20.6,65,0,0,40,71,0,0,2973.32
2022-09-21 19:00:00,19.3,66,0,0,0,87,0,0,2906.28
2022-09-21 20:00:00,18.6,67,0,0,0,23,0,0,2884.04
2022-09-21 21:00:00,18,70,0,0,0,0,0,0,2914.5
2022-09-21 22:00:00,17.3,73,0,0,0,0,0,0,2882.81
2022-09-21 23:00:00,16.8,75,0,0,0,4,0,0,2767.35
2022-09-22 00:00:00,16.4,76,0,0,0,0,0,0,2757
2022-09-22 01:00:00,15.9,79,0,0,0,27,0,0,2722.65
2022-09-22 02:00:00,15.4,83,0,0,0,65,0,0,2729.68
2022-09-22 03:00:00,15.1,86,0,0,0,67,0,0,2690.75
2022-09-22 04:00:00,14.9,88,0,0,0,22,0,0,2691
2022-09-22 05:00:00,14.5,90,0,0,0,100,0,0,2745.58
2022-09-22 06:00:00,14.9,89,0,0,0,46,0,0,2972.12
2022-09-22 07:00:00,16.2,87,0,0,62,34,0,0,2990.88
2022-09-22 08:00:00,17.8,81,0,0,230,54,0,0,2786.07
2022-09-22 09:00:00,20,75,0,0,423,46,0,0,2833.41
2022-09-22 10:00:00,21.7,68,0,0,573,92,0,0,2904.35
2022-09-22 11:00:00,22.9,63,0,0,659,14,0,0,2983.59
2022-09-22 12:00:00,23.9,59,0,0,769,29,0,0,2910.58
2022-09-22 13:00:00,24.4,56,0,0,758,100,0,0,2848.09
2022-09-22 14:00:00,24.6,56,0,0,645,55,0,0,2870.57
2022-09-22 15:00:00,24.6,57,0,0,536,2,0,0,2945.86
2022-09-22 16:00:00,24.4,59,0,0,403,3,0,0,3023.28
2022-09-22 17:00:00,23.4,68,0,0,210,1,0,0,2979.04
2022-09-22 18:00:00,21.1,75,0,0,48,20,0,0,2964.85
2022-09-22 19:00:00,20,75,0,0,0,0,0,0,2983.02
2022-09-22 20:00:00,19.2,77,0,0,0,2,0,0,2929.86
2022-09-22 21:00:00,18.4,77,0,0,0,28,0,0,2902.15
2022-09-22 22:00:00,17.4,80,0,0,0,23,0,0,2856.19
2022-09-22 23:00:00,16.8,82,0,0,0,5,0,0,2809.01
2022-09-23 00:00:00,16.5,84,0,0,0,40,0,0,2750.09
2022-09-23 01:00:00,16.8,84,0,0,0,70,0,0,2739.91
2022-09-23 02:00:00,16.8,86,0,0,0,83,0,0,2717.8
2022-09-23 03:00:00,16.7,88,0,0,0,93,0,0,2676.78
2022-09-23 04:00:00,16.7,88,0,0,0,100,0,0,2744.74
2022-09-23 05:00:00,18,48,0,0,0,100,0,0,2752.13
2022-09-23 06:00:00,16.3,37,0,0,0,100,0,0,2952.81
2022-09-23 07:00:00,15.4,41,0,0,60,100,0,0,2925.49
2022-09-23 08:00:00,16.4,42,0,0,226,0,0,0,2620.23
2022-09-23 09:00:00,16.8,40,0,0,397,35,0,0,2624.78
2022-09-23 10:00:00,17.9,37,0,0,638,55,0,0,2690.41
2022-09-23 11:00:00,18.8,39,0,0,749,81,0,0,2857.93
2022-09-23 12:00:00,19.4,43,0,0,816,100,0,0,2630.91
2022-09-23 13:00:00,20.1,43,0,0,781,100,0,0,2670.36
2022-09-23 14:00:00,19.8,45,0,0,502,100,0,0,2703.21
2022-09-23 15:00:00,20.2,46,0,0,475,95,0,0,2798.37
2022-09-23 16:00:00,20.5,46,0,0,402,93,0,0,2912.66
2022-09-23 17:00:00,19.3,59,0,0,210,5,0,0,2979.92
